agencyCode,agencyName,currentUII,investmentName,contractPIID,referencePIID,updatedTime
005,"Department of Agriculture",005-000000232,"SO-OCIO-CEC-USDA End User Seat Services",12314423F0215,NNG15SD38B,"2023-07-27 15:30:39"
005,"Department of Agriculture",005-000002335,"SO-OCIO-Information Security Center (ISC)",12314422C0027,,"2023-03-30 12:18:04"
005,"Department of Agriculture",005-000002335,"SO-OCIO-Information Security Center (ISC)",12314422C0035,,"2023-07-27 15:31:23"
005,"Department of Agriculture",005-000000074,"MRP-APHIS-VS Laboratory and Regulatory Applications (VSLRA)","KSI Maintenance and Technical Support O&M",,"2023-02-23 20:00:26"
005,"Department of Agriculture",005-000003290,"REE-ARS-Data Center & Cloud Standard Investment",1232SA22F0142,NNG15SD05B,"2023-06-28 16:39:43"
005,"Department of Agriculture",005-000001867,"MRP-AMS-Regulatory IT Investment",AG-3144-B-17-0028,12639522F0463,"2023-02-23 19:47:22"
005,"Department of Agriculture",005-000003290,"REE-ARS-Data Center & Cloud Standard Investment",1232SA21C0019,1232SA21C0019,"2023-06-28 16:39:42"
005,"Department of Agriculture",005-000001580,"RD-IT Management",12SAD122F0019,12SAD122A0007,"2023-07-28 11:09:32"
005,"Department of Agriculture",005-000001425,"SO-OCFO-Financial Management Modernization Initiative (FMMI)",12314422C0077,12314422C0077,"2023-07-25 16:10:28"
005,"Department of Agriculture",005-000001425,"SO-OCFO-Financial Management Modernization Initiative (FMMI)","22CF2200513, 22CF2100211","22CF2200513, 22CF2100211","2023-07-25 16:10:29"
005,"Department of Agriculture",005-000001425,"SO-OCFO-Financial Management Modernization Initiative (FMMI)",12314422F0300,12314422F0300,"2023-07-25 16:10:43"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760421F0082,12760421F0082,"2023-06-28 16:54:05"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422F0334,12760422F0334,"2023-06-28 16:54:03"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760421F0336,12760421F0336,"2023-06-28 16:54:04"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",1284JC18D0005,128JC18D0005,"2023-06-28 16:54:02"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422F0239,12760422F0239,"2023-06-28 16:54:01"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422P0018,12760422P0018,"2023-06-28 16:53:59"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760421F00331,12760421F0331,"2023-06-28 16:53:58"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422F0304,12760422F0304,"2023-06-28 16:54:00"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422F0445,12760422F0445,"2023-06-28 16:53:56"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760421F0059,12760421F0059,"2023-06-28 16:53:57"
005,"Department of Agriculture",005-000001425,"SO-OCFO-Financial Management Modernization Initiative (FMMI)",12314420F0288,12314420F0288,"2023-07-25 16:10:27"
005,"Department of Agriculture",005-000003145,"SO-OCFO-FMMI-IT Security and Compliance",AG3144B170011,AG3144B170011,"2023-07-25 15:57:54"
005,"Department of Agriculture",005-000003145,"SO-OCFO-FMMI-IT Security and Compliance",12319820A0009,12319820A0009,"2023-07-25 15:57:54"
005,"Department of Agriculture",005-000001425,"SO-OCFO-Financial Management Modernization Initiative (FMMI)",12314420F0288,12314420F0288,"2023-07-25 16:10:27"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760421F0069,12760421F0069,"2023-03-30 09:08:01"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422P0003,12760422P0003,"2023-06-28 16:54:09"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422F0336,12760422F0336,"2023-06-28 16:53:47"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422F0417,12760422F0417,"2023-06-28 16:54:07"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760421F0002,12760421F0002,"2023-06-28 16:54:06"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760421F0181,12760421F0181,"2023-06-28 16:53:53"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760422P0053,12760422P0053,"2023-06-28 16:54:06"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760419F0012,12760419F0012,"2023-06-28 16:54:08"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760421F0181,12760421F0181,"2023-06-28 16:53:54"
005,"Department of Agriculture",005-000003375,"SO-OCIO-CEC-USDA Demand Services",12314423F0219,NNG15SD60B,"2023-07-27 15:32:36"
005,"Department of Agriculture",005-000000186,"SO-OCIO-CEC-USDA Foundation Services",12314423F0237,NNG15SC82B,"2023-07-27 15:37:50"
005,"Department of Agriculture",005-000003390,"NRE-FS-Research and Development",12760422P0024,,"2023-02-17 11:27:20"
005,"Department of Agriculture",005-000003390,"NRE-FS-Research and Development",20-JVV-11242305-103,,"2023-02-17 11:27:21"
005,"Department of Agriculture",005-000003190,"SO-OCFO-NFC-Human Capital Management Services",12724518F0003,,"2023-07-25 15:46:59"
005,"Department of Agriculture",005-000003390,"NRE-FS-Research and Development",21-CR-11242306-071,,"2023-02-17 11:27:20"
005,"Department of Agriculture",005-000003390,"NRE-FS-Research and Development",20-JVV-11242305-103,,"2023-02-17 11:27:22"
005,"Department of Agriculture",005-000003390,"NRE-FS-Research and Development",12760421F0158,,"2023-02-17 11:27:19"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760420F0223,12760420F0223,"2023-06-28 16:53:55"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760419F0012,12760419F0012,"2023-06-28 16:53:48"
005,"Department of Agriculture",005-000003440,"NRE-FS-Wildland Fire & Aviation Management",12760419C0014,12760419C0014,"2023-06-28 16:53:50"
005,"Department of Agriculture",005-000001425,"SO-OCFO-Financial Management Modernization Initiative (FMMI)",12314422F0293,12314422F0293,"2023-07-25 16:10:30"
005,"Department of Agriculture",005-000001425,"SO-OCFO-Financial Management Modernization Initiative (FMMI)",12314422F0300,12314422F0300,"2023-07-25 16:10:46"
005,"Department of Agriculture",005-000003235,"SO-OCIO-DISC-USDA Enterprise Application Services (EAS)",GS35F0119Y,12314421F0468,"2023-07-27 15:31:49"
005,"Department of Agriculture",005-000003375,"SO-OCIO-CEC-USDA Demand Services",12314421F0389,75N98119D00089,"2023-05-24 17:22:34"
005,"Department of Agriculture",005-000003445,"NRE-FS-Enterprise End User Standard Investment",Workstations,12314420A002,"2023-06-28 16:46:24"
005,"Department of Agriculture",005-000003259,"REE-ERS Data Center and Cloud Investment",1232SA23F0045,1088661,"2023-06-28 16:34:24"
005,"Department of Agriculture",005-000003259,"REE-ERS Data Center and Cloud Investment",1232SA22P0116,,"2023-06-28 16:34:25"
005,"Department of Agriculture",005-000000231,"SO-OCIO-DISC-ENS-USDA Enterprise Telecommunications Shared Services",12314422F0248,,"2023-07-27 15:38:04"
005,"Department of Agriculture",005-000000231,"SO-OCIO-DISC-ENS-USDA Enterprise Telecommunications Shared Services",12314420F0477,,"2023-07-27 15:38:05"
005,"Department of Agriculture",005-000003259,"REE-ERS Data Center and Cloud Investment",1232SA23P0020,,"2023-06-28 16:34:25"
005,"Department of Agriculture",005-000000232,"SO-OCIO-CEC-USDA End User Seat Services",12314423C0008,,"2023-07-27 15:30:26"
005,"Department of Agriculture",005-000002241,"MRP-APHIS-Integrated Plant Health Information System (IPHIS)",12639523C0023,,"2023-02-23 20:00:46"
029,"Department of Veterans Affairs",029-888888606,"IT Operations Application",36C10B22F0162,NNG15SD38B,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-888888607,"IT Operations Delivery",36C10B22F0204,NNG15SD22B,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-888888606,"IT Operations Application",36C10B22F0139,NNG15SD42B,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-555555300,"Access to Care",36C10B18N10010006,VA11816D1001,"2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10A23P0002,36C10A23P0002,"2023-02-28 16:45:49"
029,"Department of Veterans Affairs",029-888888601,"Enterprise Data Services",36C10B22F0196,NNG15SD27B,"2023-03-01 14:12:53"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22C0030,36C10B22C0030,"2023-02-28 16:45:52"
029,"Department of Veterans Affairs",029-888888607,"IT Operations Delivery",36C10B22F0147,NNG15SD38B,"2023-02-28 16:45:45"
029,"Department of Veterans Affairs",029-888888601,"Enterprise Data Services",36C10B20F0274,NNG15SD21B,"2023-03-01 14:12:53"
029,"Department of Veterans Affairs",029-555555303,"Health Research",36C10B19N10080030,VA11816D1008,"2023-03-01 14:52:58"
029,"Department of Veterans Affairs",029-888888600,"Enterprise Security Services",36C10B22N00070002,36C10B21D0007,"2023-02-28 16:45:51"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10A22P0015,36C10A22P0015,"2023-02-28 16:45:47"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22F0142,NNG15SD22B,"2023-02-28 16:45:52"
029,"Department of Veterans Affairs",029-666666403,"Other Benefits IT Systems",NNG15SD38B,36C10B23F0046,"2023-03-01 14:53:16"
029,"Department of Veterans Affairs",029-888888607,"IT Operations Delivery",36C10B22F0143,NNG15SD37B,"2023-02-28 16:45:45"
029,"Department of Veterans Affairs",029-888888605,"IT Operations End User",36C10B22F0281,NNG15SD21B,"2023-02-28 16:45:47"
029,"Department of Veterans Affairs",029-888888605,"IT Operations End User",36C10B22F0145,NNG15SD38B,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-888888604,"IT Operations Data Center and Cloud",36C10B22F0291,NNG15SD37B,"2023-02-28 16:45:47"
029,"Department of Veterans Affairs",029-666666404,"Customer Relationship Management",36C10B23N00060007,36C10B21D0006,"2023-02-28 15:54:14"
029,"Department of Veterans Affairs",029-888888605,"IT Operations End User",36C10B22F0235,GS35F0047S,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-888888600,"Enterprise Security Services",VA118-16-D-1008,36C10B19N10080030,"2023-02-28 16:45:51"
029,"Department of Veterans Affairs",029-555555300,"Access to Care",36C10B22N10030034,VA11816D1003,"2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-777777502,"Supply Chain Management",36C10B19N10090016,VA11816D1009,"2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-888888607,"IT Operations Delivery",36C10A22F0194,NNG15SD37B,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22F0361,NNG15SD22B,"2023-02-28 16:45:52"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10A23P0005,36C10A23P0005,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-555555300,"Access to Care",36C10B22N10070022,VA11816D1007,"2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-888888610,"EPMO Enterprise Support"," 36C10B22N10140043",VA11816D1014,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-555555303,"Health Research",36C10B21F0317,NNG15SD41B,"2023-03-01 14:52:58"
029,"Department of Veterans Affairs",029-888888605,"IT Operations End User",36C10B22F0182,NNG15SD39B,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-888888604,"IT Operations Data Center and Cloud",36C10B22F0224,NNG15SD21B,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-888888605,"IT Operations End User",36C10A22F0146,NNG15SD22B,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-888888604,"IT Operations Data Center and Cloud",36C10B22F0248,NNG15SD30B,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-888888604,"IT Operations Data Center and Cloud",36C10B22F0134,NNG15SD41B,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-888888607,"IT Operations Delivery",36C10B22N10320001,36C10B21D1032,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22F0282,NNG15SD22B,"2023-02-28 16:45:49"
029,"Department of Veterans Affairs",029-555555302,"Health Management Platform",36C10B20N10030029,VA11816D1003,"2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-888888601,"Enterprise Data Services",36C10A21F0314,NNG15SD26B,"2023-03-01 14:12:51"
029,"Department of Veterans Affairs",029-777777503,"Other Corporate IT Systems",36C10A21P0032,,"2023-03-01 14:52:58"
029,"Department of Veterans Affairs",029-888888606,"IT Operations Application",36C10B22C0022,36C10B22C0022,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-666666404,"Customer Relationship Management",36C10B22F0174,NNG15SD27B,"2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10A23F0009,GS00T07NSD0007,"2023-02-28 16:45:52"
029,"Department of Veterans Affairs",029-888888600,"Enterprise Security Services",36C10B22C0028,,"2023-02-28 16:45:53"
029,"Department of Veterans Affairs",029-777777503,"Other Corporate IT Systems",36C10B22F0268,NNG15SD38B,"2023-03-01 14:52:58"
029,"Department of Veterans Affairs",029-555555306,"Other Medical IT Systems",36C10B21N10150056,VA11816D1015,"2023-03-01 14:53:00"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10A22P0016,36C10A22P0016,"2023-02-28 16:45:49"
029,"Department of Veterans Affairs",029-777777502,"Supply Chain Management",36C10B22F0207,NNG15SD22B,"2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-888888601,"Enterprise Data Services",36C10B22F0207,NNG15SD22B,"2023-03-01 14:12:53"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22F0259,NNG15SD33B,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-666666404,"Customer Relationship Management",36C10B22F0207,"NNG15SD22B ","2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-666666404,"Customer Relationship Management",36C10B23N00060008,36C10B21D0006,"2023-02-28 15:54:14"
029,"Department of Veterans Affairs",029-888888600,"Enterprise Security Services",36C10X21P0013,,"2023-02-28 16:45:52"
029,"Department of Veterans Affairs",029-888888605,"IT Operations End User",36C10B22F0208,NNG15SD24B,"2023-02-28 16:45:47"
029,"Department of Veterans Affairs",029-888888604,"IT Operations Data Center and Cloud",36C10A22F0173,NNG15SD27B,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-666666402,"Veterans Benefits Management",36C10B22F0207,NNG15SD22B,"2023-02-28 15:54:15"
029,"Department of Veterans Affairs",029-888888604,"IT Operations Data Center and Cloud",36C10B22F0191,NNG15SD38B,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-666666404,"Customer Relationship Management",36C10B23N00060006,36C10B21D0006,"2023-02-28 15:54:14"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22F0358,NNG15SD72B,"2023-02-28 16:45:52"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10A23P0006,36C10A23P0006,"2023-02-28 16:45:47"
029,"Department of Veterans Affairs",029-777777503,"Other Corporate IT Systems",36C10B23F0039,GS35F110DA,"2023-03-01 14:52:58"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B23F0003,NNG15SD27B,"2023-02-28 16:45:49"
029,"Department of Veterans Affairs",029-888888600,"Enterprise Security Services","VA118-16- D-1015",36C10B21N10150056,"2023-02-28 16:45:53"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10A23P0004,36C10A23P0004,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-555555306,"Other Medical IT Systems",36C10B21C0009,36C10B21C0009,"2023-03-01 14:53:00"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22F0247,NNG15SD22B,"2023-02-28 16:45:49"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22F0210,NNG15SD33B,"2023-02-28 16:45:50"
029,"Department of Veterans Affairs",029-555555300,"Access to Care",36C10B22F0068,NNG15SD38B,"2023-02-28 15:54:14"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10A22N0038,36C10B20D0030,"2023-02-28 16:45:51"
029,"Department of Veterans Affairs",029-888888606,"IT Operations Application",36C10A22P0025,36C10A22P0025,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-888888605,"IT Operations End User",36C10B22F0308,NNG15SD27B,"2023-02-28 16:45:47"
029,"Department of Veterans Affairs",029-888888607,"IT Operations Delivery",36C10B22F0344,NNG15SE09B,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-888888603,"IT Operations Network",36C10B22F0236,NNG15SD33B,"2023-02-28 16:45:47"
029,"Department of Veterans Affairs",029-888888606,"IT Operations Application",36C10A22F0120,NNG15SD33B,"2023-02-28 16:45:49"
029,"Department of Veterans Affairs",029-555555301,"Health Data & Information",36C10B22N10280026,VA11816D1028,"2023-02-28 15:54:14"
029,"Department of Veterans Affairs",029-888888604,"IT Operations Data Center and Cloud",36C10B22F0294,NNG15SD72B,"2023-02-28 16:45:46"
029,"Department of Veterans Affairs",029-555555303,"Health Research",36C10B18C2706,,"2023-03-01 14:52:58"
029,"Department of Veterans Affairs",029-888888607,"IT Operations Delivery",36C10B22F0216,NNG15SD30B,"2023-02-28 16:45:48"
029,"Department of Veterans Affairs",029-666666403,"Other Benefits IT Systems",36C10B22F0089,"47QTCA22D003G ","2023-03-01 14:53:17"
029,"Department of Veterans Affairs",029-888888607,"IT Operations Delivery",36C10A22F0158,NNG15SD34B,"2023-02-28 16:45:48"
